restaurant,restaurant_slug,category,item_name,description,price_sar,image_file,image_source_url
Shawerma Classic,shawerma-classic-26516,Original Burger,Spicy Crunchy Burger,"Crunchy burger contains crispy chicken breast with a mixture of coleslaw salad, american cheese, and sesame bread, with the addition of special classic spicy sauce",20,images/d25bbd92c1ce7f85.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/6840ad34a09eac40ca013a2983548ed3.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Original Burger,Moqasdra,"The maqsadara burger contains fresh meat prepared upon request, with the addition of american cheese and sesame bread, with the addition of al-maqsadarah’s special sauce",28,images/2237f498f745eb0b.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/e3f190c418c8d21dc92f7dba4269ccc7.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Original Burger,Slider Moqasdara,3 pieces of moqasdara sliders two slices of fresh beef and two slices of cheese with fried onions and our special moqasdara sauce.,29,images/9c652ef027732edb.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/0f0344ca68376009c9db331090d81d21.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Original Burger,Burger Slider,"3 sliders with fresh beef, cheese, and classic sauce",29,images/8eb31e0defda3ca2.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/6f8cec36085e9a63fadd545eca4368e0.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Shawarma Art,Abo Tikka,"Saj bread stuffed with chicken, potatoes, lettuce, pickles, and special tikka sauce",24,images/5e8d9551535bf5df.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/0f1cd66ffd6211108c1b3b7a1edfcb95.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Shawarma Art,Abo Tikka Meal,"Saj bread stuffed with chicken, potatoes, lettuce, pickles, and special tikka sauce with fries and a drink",34,images/b3f3998a06089cc6.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/2fa86f1a8ff8ead0e9e46ebf6bc50d75.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Shawarma Art,Abo Tahina,"Saj wrap with chicken, potatoes, veggies, pickles, tahini sauce.",24,images/cd3a65812274f3c0.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/9f90a0ff68788260ffd5342823939dc1.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Shawarma Art,Abo Tahina Meal,"Saj wrap with chicken, potatoes, veggies, pickles, tahini sauce, fries, and drink.",34,images/2582d31291a53e78.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/4ce368bec5a275c8305b517b27f56b00.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Shawarma Art,Twister,"Tortilla wrap with crispy chicken, cheese, lettuce, twister sauce.",19,images/e3f9926cc75d62fe.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/78a6bfa63fa3a49c74aa99a5efb6b820.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Shawarma Art,Twister Meal,"Tortilla wrap with crispy chicken, cheese, lettuce, twister sauce, fries, and drink",29,images/79cef4b15c90d9dd.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/d7f72c775e60ad22e29594d3b18aecb3.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Shawarma Art,Burger Shawarma,Bread filled with shawarma slices and classic sauce,17,images/46b69ae6437bbdbb.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/1f09cc6c5fb3566c067e7611f6fed89d.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Shawarma Art,Burger Shawarma Meal,"Bread filled with shawarma slices and classic sauce, served with fries and a drink",24,images/cfd5471c1a0b5182.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/4a95ca5d55d0e28b4fa07cc43b758c23.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Classic Gathering,Gathering Box Shawarma,"8 or 10 classic shawarmas, the number you prefer, with boneless chicken, fries, and 3 sauces.",84,images/14b9153f8a0bee88.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/4e986ab69778ad5d1163af49d43e18bd.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Classic Gathering,Gathering Box Burger,"Perfect box for gatherings: 6 classic burgers with boneless chicken , fries, and 3 sauces",129,images/0dc9b7ff815caaa8.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/f11daeb9630ad83b272a8353dbc44f77.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Classic Gathering,Gathering Box Mix,"4 classic shawarmas and 3 classic mixed burgers that everyone loves, with boneless chicken, fries, and 3 sauces.",94,images/6dbebd0902f82f68.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/f1b4e6caabd66443cd5845298791bdd6.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Tarabeesh Shawarma,"12 pieces of arabic bread filled with chicken, lettuce, pickles, and garlic sauce, served with fries (served cold) and heated when needed.",41,images/89f505b002b06350.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/c7c767dd42a59ceb60633947a19c185a.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Tarabeesh Flafel,"12 pieces of arabic bread stuffed with falafel mix combined with lettuce and thaini sauce, served with pickels. comes with fries, thahini sauce, and extra pickles (served cold) and heated when needed..",33,images/feee6fee24f28921.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/d1dc660812128beb92255bed8aa139f1.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,10 Shawarma Classic Box,10 classic shawarmas in arabic bread with fries and pickles.,89,images/20cfdb4be9f139bf.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/ee334f695d1eec003ecfb78697ab62b3.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Mini Burger Mix,3 mini shawarma + 3 mini beef + 3 mini falafel burgers with fries and sauces.,42,images/15e18cc178def330.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/6b9676e69aca63eefd535c41dc3a19f4.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Mini Burger Beef,9 mini beef burgers with fries and sauces,45,images/3bedad9e9dee3bd7.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/545b5cfb59915b9f235b650ac5e3b60b.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Mini Burger Shawarma,9 mini shawarma burgers with fries and sauces,47,images/524c76d20caec6ce.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/a5d2dc5654ea9f3bc6ed4e4cd904b89a.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Mini Burger Falafel,9 mini falafel burgers with fries and sauces,36,images/352624e9af0192ed.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/6b2a1cefb583ac2222b118dfe8f30346.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Party Classic Mini Burger + Mini Shawarma,"6 burger sliders + 16 mini shawarma pieces with 2 garlic sauce, 1 spicy garlic sauce, and 1 cheese sauce.",89,images/6c7359183fba8c2a.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/b7db64b2baac8212fb2675d613496a0b.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Party Classic 48 Pieces,48 shawarma pieces in pita with garlic sauces and pickles,159,images/b6c94400c91ae763.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/580b120b76902fb4addc6952537a8f42.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Party Classic 24 Pieces,24 shawarma pieces in pita with garlic sauces and pickles.,79,images/4bec6a7fc452fcf8.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/978d5bde8a6529bdb149b2b64fb15bc6.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Mini Shawarma 12 Pieces,12 mini shawarmas in arabic bread with fries and pickles,34,images/396b522108e20b43.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/cda5dae6fb711224dbce73e1635dd841.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Mini Shawarma 30 Pieces,30 mini shawarmas in arabic bread with fries and pickles.,64,images/ca21b906c46f1be5.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/564464258391ff3bd6c92e0f14f59170.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Gathering,Shawarma Art Box,16 pieces of shawarma combining shawarma with tikka flavour and tahina flavour,99,images/0cbc6213fee9dc26.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/1ce3404c0f57c01a07bf8e9bff9e4788.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Fries,Patata Hara,Cubes with chicken shawarma and classic spicy sauce,19,images/654f0609003086eb.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/0cac455e7cc19cf2162ccaa57e33565d.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Fries,Shawarma Fries,Fried potatoes with chicken shawarma and cheese sauce,20,images/bb5b963dac75b1f4.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/3ebaec61668cdb3b5e8135d18aafc2f3.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Fries,Dynamite Fries,"Fried potatoes with cheese and classic sauce, plus jalapeños",17,images/bc891996cbdb286c.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/6aee33cafa40e6b0844654139ce12fe8.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Fries,Fata Classic,"Potato cubes with chicken shawarma and toasted bread, served with tahini sauce",19,images/dd89fb2adb8b3955.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/9f399481d16887f1b24cf411dc161acf.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Fries,Cheese French Fries,Fried potatoes with cheese sauce,15,images/8a26a5356f2109e1.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/4112cb3aace21a0cfc088a74c608d0cc.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Fries,Patata Tikka,Potato cubes with shawarma slices and special tikka sauce.,19,images/f8d8207f450f4672.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/70ac52ed4dab5526c778991e51ec6251.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Fries,French Fries,French fries,10,images/1fd82d0e967a9af5.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/4cf152e8aa4507eabf0bdeedd7895e14.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Alkhafayf,"A light and flavorful snack box featuring 4 crispy bites, including nachos, jalapeno sticks, onion rings, mozzarella sticks. served with bbq sauce and our signature classic dip.",39,images/38abd9d99dcc39b8.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/2036e9f984067a2c5826f9f34a4a1b3c.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Nachos,4 pieces of crunchy nachos filled with melted cheese,13,images/fb5c546bb5062aee.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/fd5f668cb7e1dbb0fcd5d8ea6bf195b3.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Onion Rings,5 pieces of crispy onion rings,14,images/71f521df4c5730ce.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/66a870148f026921521322848df7e5cb.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Chicken Boneless,"Fried, crispy chicken wings",19,images/791863b3fbbf97fa.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/ae01b9a0a506e145d66f11ae211de9fa.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Hummus,Classic hummus,13,images/d4985cec8c98e434.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/7f2564caef4dbb0d5d392d1e143d48f9.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Hummus Shawarma,Shami hummus with shawarma slices,18,images/dac1d3e1cba211a4.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/84003cf6b19140ebdfc78801bbfc4132.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Hummus Beef,Shami hummus with pieces of fresh meat,19,images/e85d5a36766900dc.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/475452eaed7f7bb5a889549de3a4dc4f.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Kibbeh Classic,Nine pieces of chicken kibbeh with pomegranate molasses sauce,23,images/7614e200f161ba53.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/24c826326eb6de6262faa5c5e5537b9c.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Mozzarella Sticks,Some of mozzarella cheese sticks,15,images/557a2b26ef4cbb59.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/838d78c7edd10b3b902fe78fd618901c.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Shawarma Sald,"Mixed vegetables with chicken shawarma and toasted bread, served with classic sauce",14,images/cd5fc3b7f6564d8f.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/1606dd6e1dc53c684ef1ef17c68cdac4.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Jalapeno Sticks,Some of jalapeno sticks,15,images/de7d52b9cc7aa549.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/6e4557012917a2a7b6bfe1eb8114a468.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Finish It Well,Strips,3 pieces of fried chicken strips,17,images/ea1ac35e6d2bc629.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/2accf1f55518498317c25d210e9dccef.png?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Dippings,Garlic Sauce,Classic garlic sauce,3,images/d508dfde44dbca85.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/508dae9610e3f99e73180ba49d8efecf.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Dippings,Jalapeno,Jalapeno cup,3,images/f5a3271cc0cf611a.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/865cb6eee97256afbfcb12a0f4ddece7.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Dippings,Hot Sauce,Cup hot sauce,3,images/caecff33a923cb4d.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/05fd7d91d20505e0d7a72c1197e475ae.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Dippings,Cheese Sauce,Cup large cheese sauce,4,images/80beb9439431a1a7.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/60e9e4cbca92db9aa9ec7f1c27751f26.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Dippings,Pomegranate Sauce,Cup pomegranate sauce,3,images/f8c7669f471fe532.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/e696c2845c174dee07fcbec306401e20.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Dippings,Small Cheese Sauce,Cup small cheese sauce,2,images/3cae8b0e113bbe23.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/66db99dbcd619f3722805a0223198b88.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Classic Drinks,Soda Drinks,Soda drinks cans,6,images/6599c12629207c0e.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/0c14661997db11d99eb2035c7c18a40f.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Classic Drinks,Juices,"Juices, cocktail or orange",10,images/c02772790fa2d3aa.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/84c5aa6ff02b928d382178338490bf03.jpg?width=1440&quality=75&webp=true
Shawerma Classic,shawerma-classic-26516,Classic Drinks,Water,Bottle of water,3,images/2b93ea3e74791022.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-Shc/812020aa9e78c705cc447e9a3a8ad003.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Layali Beirut,Traditional lebanese semolina pudding topped with cream and pistachios.,16,images/486a9303571942de.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/013f14f11858665b4eaad5a0a7db0808.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Lazy Cake,Chocolate biscuit cake with a rich and indulgent flavor.,17,images/e84d7e7d5de93b41.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/c70ab1b1d3a9b6f6f994922ba21a733a.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Meghleh,Traditional lebanese spiced rice pudding topped with nuts and coconut.,16,images/d797706b18a1051b.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/e0e0507315f9ec3945be586a0c36f7b6.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Custard,Smooth and creamy vanilla and chocolate custard dessert.,14,images/ee566e59625fd876.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/518b4efde569e865f36db8f636406d7f.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Rocca Salad,"Fresh arugula with feta cheese, cucumber, pomegranate seeds, walnuts, and dried apricots.",28,images/24d443b7d6180d33.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/68632c2f6c3a434a79fda31762d69265.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Shebbak Beirut Salad,"Fresh mixed vegetables with fried kibbeh shells, walnuts, radish, and cherry tomatoes, served with a signature lebanese dressing.",25,images/aa0e08c9e527e6be.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/190badcb8ebe67bea2480a4795636fc9.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Chicken Burger,Crispy fried chicken fillet served in a soft burger bun with fresh toppings.,28,images/de1fb1453731a929.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/c89bbf32703241a75dc57ca0b3314dc9.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Grilled Chicken Burger,Juicy grilled chicken breast served in a soft burger bun with fresh toppings.,28,images/f1bcc8ffc0de8b24.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/eacfab70904aa5e5795cd089476e0bfd.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Halloumi Sticks,Crispy fried halloumi cheese sticks with barbeque sauce,25,images/13ed6611a9a25d2d.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/bd79ee280b886db539143e7f3256d871.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Chicken Tender,Crispy breaded chicken tenders served with honey mustard sauce,29,images/9df45d38938fa39f.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/58b4e11aeb6c9d8f7582c4ac5de9b0e4.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Loubieh Bel Zeit,Slow cooked green beans with savoury tomato sauce,20,images/b0dac861e4cc8611.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/2029785b05048fa7170d24c09b84c0a2.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,New Items,Healthy Platter,Grilled marinated chicken served with grilled potatoes and a fresh mixed salad,44,images/f072922c24930cc0.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/0f55c037aaab6f14fdf10384e70d941e.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Premium Boxes,Friday's Premium Box,"Choose your main course with two appetizers and a soup, served with water and muhallabia — a complete and satisfying lebanese meal with authentic flavors.",68,images/f3a97850b46d273b.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/d358ce206df605862c66931e5c22134e.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Platters,Kabab Chicken Platter,Grilled chicken kabab platter served with fries and coleslaw • 1393 kcal •,34,images/0b8215a407f7cf49.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/8fa6b0400b38c1c5ed30f549532be524.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Platters,Kabab Halabi Platter,Grilled meat kabab skewers served with hummus and fries • 1188 kcal •,39,images/cb583c10236284b2.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/bc808cc8965bdf3e78a1a40f0956a096.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Platters,Half Chicken Mousahab,Half boneless grilled chicken served with coleslaw and crispy fries • 1552 kcal •,39,images/0759da8fd705dc57.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/642a0b9a4f9d3e107850473b49f6a665.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Platters,Shish Taouk Platter,Two skewers of grilled taouk served with fries and coleslaw • 1254 kcal •,39,images/d26d64361501096e.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/2eb7c66ac0d239ded2a31c380731b79c.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Platters,Arayes Lahme Platter,Beef arayess allergens gluten & sesame - calories (kcal) 351.3 - protein (g) 46.92 - fat (g) 29.8 - added sugar (g) 0 - carbohydrate (g) 43.75,7534,images/366ac5141a0db979.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/1252f96e9513f723739e12cc220375de.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Platters,Mixed Grill Platter,"1 skewer of taouk, 1 chicken kabab, and 1 beef kabab, served with hummus and fries • 1592 kcal •",52,images/bda332fc77cd1a3d.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/7d0ad1777c6b0bd15b11ad84995d77f4.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Platters,Beef Cubes Platers,Grilled beef cubes served with hummus and fries • 1217 kcal •,52,images/57ef488d0c96898c.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/385e249202267487f1026a58d371155d.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Platters,Mix Grill Shebbak Beirut,"1 skewer of beef cubes, 1 chicken shish tawouk, 1 kebab halabi • 1998 kcal •",57,images/a1d37d29905cc553.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/47e53d6cbd77cfb48b06f7a6fc232935.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Platters,Chicken Shawarma Platter,Chicken shawarma served with garlic paste and fries • 1078 kcal •,36,images/59ae65854153cb31.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/3f436c68622be8d8ba5b553e3ed8e885.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Platters,Chicken Shawarma Arabic Platter,"Six pieces of chicken shawarma rolls served with garlic sauce, french fries, and pickles • 1027 kcal •",32,images/8a758f70dfcc5cc8.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/5638a9b902e58b61fe52bd282ec1ca46.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Platters,Healthy Platter,Grilled marinated chicken served with grilled potatoes and a fresh mixed salad,44,images/f072922c24930cc0.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/0f55c037aaab6f14fdf10384e70d941e.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Main Dishes,Mains,"Choose your main course with two appetizers, served with water — a complete and satisfying lebanese meal with authentic flavors.",49,images/7ead8f8c2f7adb2d.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/c1a88bfe41db10bdcd3132cf91d632e3.png?width=1440&quality=75&webp=true
Shebbak Beirut,shebbak-beirut-191702,Main Dishes,Signatures,"Choose your main course with two appetizers, served with water — a complete and satisfying lebanese meal with authentic flavors.",52,images/1763aaa5b3016a48.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-SHBE/e7f289dc570c175d7a595f131e0d407f.png?width=1440&quality=75&webp=true
